site,taxon,max_width_cm
nh5,SSID,3
nh5,SRAD,7
nh5,SRAD,3
nh5,SRAD,3
nh5,SINT,5
nh5,PAST,8
nh5,SSID,1
nh5,SSID,1
nh5,SSID,1
nh5,SSID,3
nh5,SRAD,2
nh5,SRAD,2
nh5,SRAD,2
nh5,PPOR,6
nh5,PPOR,6
nh5,PAST,13
nh5,SSID,1
nh5,EFAS,13
nh5,MCAV,4
nh5,SRAD,2
nh5,SINT,2
nh5,SSID,1
nh5,SSID,4
nh5,SSID,4
nh5,SINT,2
nh5,SINT,2
nh5,SSID,1
nh5,SSID,2
nh5,SSID,2
nh5,SINT,2
nh5,SSID,2
nh5,SSID,2
nh6,SSID,3
nh6,PAST,8
nh6,PAST,13
nh6,MDEC,3
nh6,PAST,3
nh6,PAST,3
nh6,PAST,3
nh6,OFRA,2
nh6,SRAD,1
nh6,PPOR,3
nh6,PAST,10
nh6,SSID,6
nh6,PAST,5
nh6,SSID,2
nh6,SSID,2
nh6,SSID,2
nh6,SSID,2
nh6,SSID,2
nh6,PAST,10
nh6,MCAV,5
nh6,PPOR,5
nh6,PAST,3
nh6,SSID,1
nh6,SSID,1
nh6,SSID,5
nh6,SSID,1
nh6,SSID,2
nh6,SSID,2
nh6,SSID,2
nh6,SSID,2
nh6,SSID,1
nh6,SRAD,1
nh6,PAST,8
nh6,MCAV,2
nh6,PAST,3
nb17,SSID,1
nb17,SSID,1
nb17,SSID,1
nb17,SINT,2
nb17,SINT,5
nb17,SINT,4
nb17,SINT,2
nb17,SINT,2
nb17,SINT,3
nb17,MCAV,2
nb17,MCAV,4
nb18,SRAD,2
nb18,SRAD,1
nb18,SRAD,1
nb18,SRAD,3
nb18,MCAV,2
nb18,SSID,1
nb18,SSID,1
nb18,SBOU,2
nb18,SBOU,2
nb18,MCAV,5
nb18,SBOU,1
nb18,SSID,4
nb18,SINT,14
nb18,SINT,7
nb18,SSID,2
nb18,SBOU,2
nb18,MCAV,2
sg8,SRAD,4
sg8,SSID,12
sg8,SSID,2
sg8,SSID,2
sg8,SSID,2
sg8,SSID,2
sg8,SSID,2
sg8,MCAV,9
sg8,PPOR,8
sg8,MCAV,3
sg8,PAST,4
sg8,PAST,4
sg8,PAST,4
sg8,SINT,5
sg8,PPOR,6
sg8,SSID,2
sg8,MCAV,7
sg8,SINT,5
sg8,SINT,2
sg8,SSID,4
sg8,MCAV,3
sg8,SSID,2
sg8,SSID,6
sg8,MMEA,2
sg8,SINT,6
sg8,SINT,6
sg8,MCAV,4
sg8,SSID,20
sg8,SSID,3
sg8,MALI,12
sg9,SSID,2
sg9,SSID,2
sg9,SSID,2
sg9,MDEC,12
sg9,MCAV,4
sg9,PPOR,8
sg9,PPOR,12
sg9,SINT,5
sg9,PAST,22
sg9,SSID,3
sg9,MCAV,1
sg9,SINT,12
sg9,SSID,8
sg9,SINT,7
sg9,PPOR,8
sg9,PAST,15
sg9,MCAV,4
sg9,PPOR,7
sg9,ALAM,15
sg9,SSID,2
sg9,SSID,2
sg9,SSID,5
sg9,PPOR,8
sg9,SSID,10
sg9,PAST,15
sg9,PPOR,15
sg9,PPOR,15
sg9,SSID,2
sg9,SSID,5
sg9,SINT,15
sg9,SINT,7
sg9,MCAV,5
sg9,SSID,4
sg6,SSID,1
sg6,SSID,2
sg6,SSID,2
sg6,SINT,5
sg6,SINT,5
sg6,SRAD,1
sg6,SRAD,1
sg6,SRAD,1
sg6,SRAD,1
sg6,SSID,1
sg6,SSID,1
sg6,MCAV,4
sg6,SSID,1
sg6,SINT,2
sg6,MCAV,4
sg6,PPOR,10
sg6,PAST,15
sg6,SINT,6
sg6,SINT,8
sg6,EFAS,7
sg6,PAST,15
sg6,ALAM,25
sg6,SINT,8
sg6,SINT,6
sg6,MCAV,6
sg6,MCAV,2
sg6,SRAD,5
sg6,SINT,5
sg6,SRAD,7
sg6,SINT,3
sg6,SRAD,3
sg6,SRAD,3
sg6,SSID,2
sg6,SSID,5
sg6,SSID,5
sg6,SSID,7
sg6,SRAD,2
sg6,MCAV,5
sg6,PAST,5
sg6,MALI,20
nb24,MCAV,3
nb24,SSID,1
nb24,SRAD,2
nb24,SRAD,2
nb24,SRAD,2
nb24,SRAD,2
nb24,SRAD,2
nb24,SINT,2
nb24,SINT,2
nb24,SINT,2
nb24,SINT,3
nb24,SINT,1
nb24,SINT,3
nb24,SINT,3
nb24,SRAD,3
nb24,SRAD,3
nb24,SSID,1
nb24,SRAD,1
nb24,SSID,2
nb24,SINT,5
nb24,SINT,6
nb24,SINT,2
nb24,SINT,7
nb24,MCAV,3
nb23,SINT,1
nb23,SINT,3
nb23,SINT,2
nb23,SINT,5
nb23,SINT,5
nb23,SINT,2
nb23,SINT,2
nb23,SINT,4
nb23,MCAV,5
nb23,SINT,1
nb23,SRAD,2
nb23,SINT,3
nb23,SSID,2
nb23,SSID,2
nb23,SSID,2
nb23,SSID,2
nb23,SSID,2
nb23,SSID,2
nb23,SSID,2
nb23,SSID,2
nb23,SSID,2
nb23,SSID,2
nb23,SSID,2
nb23,SSID,2
nb23,SRAD,1
nb23,SINT,2
nb23,SINT,2
nb23,SINT,2
nb23,SINT,2
nb23,SINT,2
nb23,SINT,2
nb23,SINT,2
nb23,SINT,2
nb23,SINT,2
nb23,SINT,1
nb23,SINT,1
nb23,SINT,2
nb23,SINT,2
nb23,SINT,2
nb23,SINT,2
nb23,SINT,2
nb23,SINT,15
nb23,SINT,2
sj5,SSID,2
sj5,PAST,15
sj5,PAST,2
sj5,SINT,3
sj5,SSID,2
sj5,SSID,2
sj5,SINT,2
sj5,SSID,3
sj5,SSID,3
sj5,SSID,3
sj5,PAST,6
sj5,MCAV,7
sj5,MCAV,1
sj5,PAST,4
sj5,AAGA,4
sj5,SSID,3
sj5,PAST,1
sj5,SSID,1
sj5,SSID,1
sj5,PAST,10
sj5,MDEC,2
sj5,SSID,1
sj5,PAST,2
sj5,SINT,10
sj5,PPOR,1
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,PAST,2
sj5,SSID,3
sj5,PAST,6
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,PAST,18
sj5,PAST,6
sj5,MCAV,1
sj5,PAST,2
sj5,SSID,3
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,SINT,2
sj5,MDEC,6
sj5,SSID,7
sj5,SINT,3
sj5,SINT,1
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,SSID,1
sj5,SINT,1
sj5,SINT,3
sj5,PAST,8
sj5,PAST,6
sj5,MCAV,2
sj5,SSID,3
sj5,SSID,1
sj5,SSID,1
sj5,SSID,3
sj5,SSID,18
sj5,MCAV,40
sj5,SBOU,1
sj5,SBOU,1
sj5,SSID,1
sj5,SSID,1
sj5,SINT,1
sj5,SINT,1
sj5,SSID,3
sj5,SINT,9
sj5,MCAV,4
sj6,PPOR,11
sj6,MCAV,8
sj6,PAST,7
sj6,SSID,12
sj6,PAST,7
sj6,SINT,6
sj6,PAST,3
sj6,PAST,3
sj6,PAST,3
sj6,PAST,3
sj6,MCAV,34
sj6,SSID,8
sj6,SSID,2
sj6,SSID,3
sj6,PPOR,7
sj6,PAST,13
sj6,AAGA,33
sj6,PAST,5
sj6,PAST,6
sj6,MCAV,7
sj6,MCAV,3
sj6,PPOR,4
sj6,SSID,2
sj6,PAST,21
sj6,PAST,17
sj6,MMEA,5
sj6,SINT,1
sj6,PAST,6
sj6,PAST,6
sj6,MCAV,2
sj6,PAST,16
sj6,MDEC,3
sj6,SINT,15
sj6,SSID,2
sj6,SSID,2
sj6,SSID,9
sj6,SSID,12
sg2,SSID,4
sg2,MMEA,5
sg2,MCAV,2
sg2,SINT,3
sg2,PPOR,15
sg2,PPOR,7
sg2,SINT,13
sg2,SSID,7
sg2,SSID,1
sg2,SINT,7
sg2,SINT,2
sg2,SINT,2
sg2,SSID,4
sg2,SINT,4
sg2,SINT,3
sg2,EFAS,6
sg2,SSID,2
sg2,SSID,2
sg2,SSID,2
sg2,MCAV,28
sg2,PPOR,5
sg2,PPOR,5
sg2,SSID,5
sg2,SINT,5
sg2,PAST,20
sg2,SSID,3
sc15,DSTO,5
sc15,SINT,15
sc15,SSID,12
sc15,MCAV,2
sc15,SRAD,2
sc15,SINT,5
sc15,SINT,5
sc15,SSID,10
sc15,MCAV,6
sc15,MMEA,10
sc15,SINT,15
sc15,SINT,15
sc15,MCAV,2
sc15,MCAV,2
sc15,DSTO,3
sc15,SINT,5
sc15,SINT,7
sc15,SSID,1
sc15,SINT,10
sc15,SINT,15
sc15,SSID,2
sc15,SINT,4
sc15,MCAV,3
sc15,SSID,2
sc15,SSID,2
sc15,SSID,2
sc15,SINT,2
sc15,SINT,10
sc15,SRAD,10
sc15,SINT,10
sc15,SSID,5
sc15,SINT,2
sc15,SINT,10
sc15,MCAV,2
sc15,SSID,3
sc15,SINT,1
sc15,SINT,20
sc15,SRAD,2
sc15,DSTO,3
sc14,MCAV,10
sc14,SSID,1
sc17,SINT,6
sc17,SINT,5
sc16,SINT,14
sc16,SSID,12
sc16,DSTO,5
sc16,SINT,4
sc16,DSTO,6
sc16,MCAV,8
sc16,SSID,1
sc16,DSTO,2
sc16,MCAV,2
sc16,MCAV,2
sc16,SSID,2
sc16,SSID,7
sc16,MCAV,6
sc16,SSID,11
sc16,SSID,3
sc16,MCAV,2
sc16,SINT,13
sc16,SSID,6
sc16,SSID,1
sc16,SSID,1
sc16,SSID,1
sc16,SINT,13
sc16,DSTO,2
sc16,SSID,12
sc16,DSTO,7
sc16,SINT,30
sc16,AAGA,22
sc16,MCAV,1
sc16,AAGA,12
sc16,DSTO,6
sc16,SSID,1
sc16,SSID,1
sc16,SSID,1
sc16,MCAV,2
sc16,DSTO,6
sc16,PPOR,8
sc16,MCAV,2
sc16,SINT,8
sc16,SINT,13
sc16,SINT,4
sc16,SINT,5
sc16,SINT,1
sc16,SINT,2
sc16,MCAV,1
sc16,SINT,1
sc16,SINT,22
sc16,SSID,1
sc16,SSID,1
sc16,SSID,1
sc16,MCAV,3
nb22,SINT,3
nb22,SINT,5
nb22,SSID,6
nb22,MCAV,45
nb22,SSID,3
nb22,PCLI,4
nb22,SSID,2
nb22,SSID,1
nb22,SSID,1
nb22,SSID,1
nb22,PCLI,2
nb22,MCAV,2
nb22,MCAV,12
nb22,SINT,13
nb22,PSTR,5
nb22,DSTO,7
nb22,MCAV,2
nb22,SSID,2
nb22,SSID,2
nb22,MCAV,2
nb22,SSID,12
nb22,SINT,11
nb22,SINT,13
nb22,SINT,2
nb22,SINT,2
nb22,DSTO,5
nb22,MCAV,7
nb22,MCAV,15
nb22,SINT,2
nb22,SINT,6
nb22,PSTR,22
nb21,SSID,1
nb21,SSID,1
nb21,SINT,4
nb21,SSID,2
nb21,SSID,2
nb21,SINT,6
nb21,SBOU,29
nb21,SSID,1
nb21,SSID,1
nb21,SSID,1
nb21,SSID,1
nb21,SSID,1
nb21,SSID,1
nb21,SSID,1
nb21,PPOR,1
nb21,SSID,2
nb21,SINT,7
nb21,SINT,4
nb21,SSID,2
nb21,SSID,2
nb21,SINT,8
nb21,SSID,1
nb21,SSID,11
nb19,SRAD,2
nb19,PAST,2
nb19,SSID,1
nb19,SSID,3
nb19,SRAD,1
nb19,SRAD,1
nb19,SRAD,1
nb19,SRAD,1
nb19,SRAD,3
nb19,SBOU,18
nb19,SINT,5
nb19,SRAD,2
nb19,SRAD,2
nb19,SRAD,2
nb19,SRAD,2
nb19,SRAD,2
nb19,SRAD,1
nb19,SRAD,1
nb19,SRAD,1
nb19,SRAD,1
nb19,SBOU,8
nb19,SSID,8
nb19,SSID,1
nb19,SSID,2
nb19,SSID,1
nb19,SSID,1
nb19,SSID,1
nb19,SSID,1
nb19,SSID,1
nb19,SSID,1
nb19,SRAD,1
nb19,SRAD,1
nb19,SRAD,1
nb19,SRAD,1
nb19,SRAD,1
nb19,SRAD,2
nb19,SRAD,1
nb19,SRAD,1
nb19,SSID,3
nb19,SSID,3
nb19,SSID,5
nb19,SSID,5
nb19,SSID,2
nb19,SRAD,2
nb19,SRAD,1
nb19,SRAD,1
nb19,SRAD,2
nb19,SBOU,18
nb19,SSID,1
nb19,SSID,1
nb19,SSID,2
nb19,SINT,2
nb19,SRAD,2
nb19,SRAD,2
nb19,SRAD,2
nb19,SRAD,2
nb19,SSID,1
nb19,SSID,1
nb19,SSID,1
nb19,SRAD,1
nb19,SSID,1
nb19,SSID,1
nb19,SRAD,1
nb19,SRAD,1
nb19,SRAD,2
nb19,SRAD,2
nb19,SRAD,3
nb19,SRAD,1
nb19,SSID,2
nb19,SSID,2
nb19,SRAD,2
nb19,SRAD,2
nb19,SRAD,2
nb19,DSTO,15
nb19,SSID,2
nb19,SSID,2
nb19,SRAD,1
nb19,SRAD,2
nb19,SRAD,3
nb19,SSID,2
nb19,SSID,2
nb19,SSID,2
nb19,SSID,2
nb19,SSID,2
nb19,SRAD,2
nb19,SRAD,2
nb19,SRAD,2
nb20,SRAD,2
nb20,SSID,2
nb20,SRAD,2
nb20,SSID,11
nb20,SRAD,2
nb20,MCAV,3
nb20,DSTO,9
nb20,SSID,2
nb20,SSID,3
nb20,SSID,1
nb20,SSID,2
nb20,SRAD,1
nb20,MCAV,3
nb20,SBOU,6
nb20,SSID,1
nb20,SRAD,6
nb20,SBOU,45
nb20,SINT,1
nb20,MCAV,5
nb20,SINT,12
nb20,SINT,12
nb20,PSTR,30
nb20,SSID,2
nb20,SINT,20
nb20,SINT,12
nb20,SINT,7
nb20,SRAD,1
nb20,SINT,7
nb20,SINT,4
nb20,SINT,2
nb12,SSID,1
nb12,SINT,2
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,PPOR,8
nb12,SSID,1
nb12,SBOU,1
nb12,SINT,2
nb12,SINT,4
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,SINT,5
nb12,SSID,2
nb12,SSID,3
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,DSTO,2
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,PPOR,7
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb12,SSID,1
nb11,DSTO,10
nb11,SINT,3
nb11,MCAV,1
nb11,SINT,6
nb11,SSID,1
nb11,MCAV,6
nb11,SINT,1
nb11,SINT,3
nb11,PAST,3
nb11,SSID,9
nb11,SINT,3
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,2
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SRAD,1
nb13,SINT,2
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,11
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,PPOR,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SBOU,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,3
nb13,SSID,2
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
nb13,SSID,4
nb13,SSID,2
nb13,SSID,2
nb13,SSID,2
nb13,SSID,1
nb13,SSID,1
nb13,SSID,1
sb2,SRAD,2
sb2,SINT,6
sb2,DSTO,7
sb2,MCAV,40
sb2,SSID,4
sb2,SRAD,1
sb2,SSID,2
sb2,SSID,1
sb2,SRAD,1
sb2,SINT,5
nb15,SSID,1
nb15,SSID,1
nb15,SSID,1
nb15,SINT,13
nb15,SSID,1
nb15,SSID,1
nb15,SBOU,2
nb15,MCAV,2
nb15,MCAV,2
nb15,PPOR,12
nb15,MCAV,2
nb15,MCAV,2
nb15,SINT,16
nb15,PSTR,6
nb15,SSID,3
nb15,MCAV,5
nb15,MCAV,3
nb15,MCAV,3
nb15,MCAV,8
nb15,AAGA,4
nb15,MCAV,8
nb15,SSID,1
nb15,DSTO,9
nb14,SINT,3
nb14,SINT,3
nb14,SINT,1
nb14,SINT,1
nb14,SSID,2
nb14,SINT,5
nb14,SINT,4
nb14,SINT,19
nb14,SINT,1
nb14,SINT,4
nb14,SINT,8
nb14,SINT,5
nb14,SINT,7
nb14,SINT,4
nb14,DSTO,8
nb14,SINT,7
nb16,SSID,2
nb16,SSID,2
nb16,MCAV,3
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,3
nb16,SSID,3
nb16,SSID,2
nb16,SSID,2
nb16,SSID,2
nb16,SSID,2
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SBOU,4
nb16,SSID,2
nb16,SSID,1
nb16,DSTO,6
nb16,SSID,1
nb16,MCAV,4
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,MCAV,2
nb16,SSID,1
nb16,SINT,18
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SINT,10
nb16,SSID,10
nb16,DSTO,6
nb16,SSID,2
nb16,SSID,2
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,PPOR,6
nb16,SBOU,11
nb16,SSID,2
nb16,SSID,2
nb16,SSID,2
nb16,SSID,2
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SBOU,5
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,MCAV,5
nb16,SSID,2
nb16,SSID,1
nb16,SSID,1
nb16,SSID,1
nb16,SSID,3
nb16,SSID,1
nb16,PPOR,1
nb16,SSID,2
nb16,SSID,2
nb16,SSID,2
nb16,SSID,2
nb16,SSID,1
nb16,SSID,1
sa1,SSID,1
sa1,SINT,9
sa1,SINT,4
sa2,SSID,6
sa2,SSID,1
sa2,SSID,3
sa2,SSID,3
sa2,SINT,6
sa2,SSID,3
sa2,SSID,2
sa2,SSID,2
sa2,SSID,2
sa2,SSID,2
sa2,SSID,2
sa2,SSID,3
sa2,SRAD,2
sa2,SRAD,1
sh9,SSID,1
sh9,SSID,1
sh9,SSID,1
sh9,SINT,2
sh9,SINT,3
sh9,PPOR,2
sh9,MCAV,2
sh9,SSID,2
sh9,PPOR,3
sh9,MCAV,2
sh9,AFRA,3
sh9,PAST,18
sh9,PPOR,2
sh9,SSID,1
sh9,SSID,1
sh9,SINT,5
sh9,SSID,6
sh9,PAST,19
sh9,PAST,3
sh9,SSID,1
sh9,SINT,4
sh9,MCAV,3
sh9,PAST,6
sh9,PAST,2
sh9,PAST,22
sh9,SINT,6
sh9,SSID,1
sh9,SSID,2
sh9,PAST,2
sh9,SSID,1
sh9,SSID,1
sh9,SSID,1
sh9,SINT,4
sh9,PAST,2
sh9,SINT,2
sh9,PAST,1
sh9,PAST,1
sh9,SSID,3
sh9,SINT,4
sh9,SSID,2
sh9,PAST,12
sh9,SSID,3
sh9,PAST,2
sh9,PAST,2
sh9,MCAV,2
sh9,SSID,6
sh9,SSID,1
sh9,SSID,1
sh9,SSID,1
sh9,SSID,1
sh9,PAST,1
sh9,PAST,12
sh9,SINT,5
sh9,MCAV,2
sh9,PAST,25
sh9,SSID,2
sh9,SSID,2
sh9,PAST,2
sh9,SINT,6
sh9,PAST,6
sh9,SBOU,3
sh9,SSID,1
sh9,SSID,1
sh10,PAST,10
sh10,MCAV,2
sh10,SSID,1
sh10,SSID,1
sh10,SINT,1
sh10,PAST,7
sh10,SSID,2
sh10,SSID,2
sh10,SSID,2
sh10,SSID,1
sh10,SSID,6
sh10,SSID,1
sh10,SSID,1
sh10,SBOU,2
sh10,SBOU,2
sh10,SBOU,2
sh10,PAST,2
sh10,AFRA,7
sh10,PAST,6
sh10,SSID,1
sh10,SSID,1
sh10,MCAV,2
sh10,PAST,4
sh10,PAST,4
sh10,SSID,3
sh10,SSID,5
sh10,SSID,2
sh10,SSID,2
sh10,SSID,2
sh10,SSID,2
sh10,PAST,2
sh10,MCAV,2
sh10,PAST,6
sh10,SBOU,6
sh10,PORI,2
sh10,SSID,1
sh10,SSID,1
sh10,SSID,1
sh10,SSID,1
sh10,SSID,1
sh10,SINT,2
sh10,SINT,6
sh10,SBOU,2
sh10,SSID,2
sh10,SSID,1
sh10,SINT,3
sh10,SSID,1
sh10,PAST,4
sh10,SSID,2
sh10,SSID,2
sh10,SINT,2
sh10,SSID,2
sh10,SSID,2
sh10,PAST,1
sh10,SSID,1
sh10,SSID,1
sh10,PPOR,3
sh10,SSID,5
sh10,PAST,6
sh10,MMEA,4
sh10,PPOR,6
sh10,SSID,1
sh10,SSID,2
sh10,PAST,2
sh10,PAST,1
sh10,PAST,3
sh10,SINT,3
sh10,SSID,2
sh10,SSID,1
sh10,SSID,1
sh10,SSID,1
sh10,SSID,1
sh10,SSID,1
sh10,SSID,1
sh10,SSID,1
sh10,SSID,1
sh10,SSID,3
sh10,SSID,2
sh10,SINT,2
sh10,SSID,1
sh10,SSID,1
sh10,SSID,1
sh10,SRAD,2
sh10,SSID,2
sh10,SSID,2
sh10,SSID,2
sh10,SSID,2
sh10,SSID,2
sh10,SINT,3
sf4,MCAV,22
sf4,SINT,10
sf4,PAST,10
sf4,SINT,6
sf4,SINT,4
sf4,SSID,3
sf4,SINT,2
sf4,SSID,1
sf4,SSID,2
sf4,SSID,1
sf4,SSID,1
sf4,SSID,1
sf4,SSID,1
sf4,SSID,1
sf4,SSID,1
sf4,SSID,1
sf4,SSID,1
sf4,SSID,5
sf4,SINT,7
sf4,SSID,3
sf4,SRAD,5
sf4,SSID,2
sf4,SRAD,2
sf4,SSID,1
sf4,SSID,1
sf4,SINT,6
sf4,SSID,3
sf4,SSID,5
sf4,SINT,6
sf4,PAST,10
sf4,SIDE,15
sc3,SINT,5
sc3,DSTO,4
sc3,SSID,1
sc3,SSID,1
sc3,SSID,1
sc3,SSID,1
sc3,MCAV,4
sc3,SSID,25
sc3,SBOU,15
sc3,SSID,10
sc3,SSID,5
sc3,SSID,5
sc3,SSID,2
sc3,MCAV,5
sc3,MCAV,5
sc3,SINT,17
sc3,SINT,20
sc3,SSID,3
sc3,SBOU,5
sc3,SINT,12
sc3,MCAV,2
sc3,SINT,15
sc3,SSID,2
sc3,SINT,20
sc3,SSID,2
sc3,SSID,4
sc3,SSID,4
sc3,SSID,3
sc3,SRAD,1
sc3,MCAV,2
sc3,SSID,5
sc3,SSID,2
sc3,SINT,2
sc3,SINT,2
sc3,AGAR,1
sc3,AGAR,1
sc3,SSID,1
sc3,MMEA,14
sc3,SSID,10
sc3,SBOU,10
sc3,MCAV,3
sc3,SSID,10
sc3,SSID,10
sc3,MCAV,35
sc3,SSID,2
sc3,SBOU,6
sh8,PPOR,2
sh8,SSID,2
sh8,PAST,3
sh8,SSID,1
sh8,SSID,3
sh8,SSID,3
sh8,PAST,5
sh8,PAST,3
sh8,MDEC,6
sh8,MDEC,3
sh8,SSID,2
sh8,SSID,2
sh8,SINT,1
sh8,SSID,1
sh8,PPOR,1
sh8,PAST,3
sh8,SSID,2
sh8,SSID,7
sh8,MCAV,2
sh8,SSID,1
sh8,SSID,1
sh8,PPOR,1
sh8,SSID,4
sh8,SINT,1
sh8,MCAV,2
sh8,PAST,7
sh8,AAGA,6
sh8,SSID,2
sh8,SSID,1
sh8,SSID,6
sh8,PAST,3
sh8,SSID,1
sh8,SSID,3
sh8,MCAV,6
sh8,SSID,6
sh8,PAST,2
sh8,PAST,2
sh8,PAST,22
sh8,PAST,6
sh8,SSID,3
sh8,SSID,3
sh8,SSID,3
sh8,SSID,3
sh8,SSID,3
sh8,MCAV,4
sh8,MCAV,4
sh8,SSID,5
sh8,PAST,4
sh8,PAST,4
sh8,SSID,2
sh8,MCAV,2
sh8,SSID,2
sh8,SSID,3
sh8,SSID,3
sh8,SSID,3
sh8,PPOR,2
sh7,MCAV,2
sh7,SINT,5
sh7,PPOR,1
sh7,SSID,1
sh7,PPOR,2
sh7,MCAV,3
sh7,PAST,3
sh7,PAST,3
sh7,PAST,3
sh7,SSID,1
sh7,SSID,1
sh7,SSID,1
sh7,SINT,1
sh7,SSID,8
sh7,AAGA,2
sh8,AAGA,2
sh7,AAGA,2
sh7,AAGA,1
sh7,SSID,4
sh7,AAGA,6
sh7,PPOR,1
sh7,PAST,17
sh7,PAST,8
sh7,PPOR,8
sh7,SSID,1
sh7,SSID,1
sh7,SSID,1
sh7,PAST,10
sh7,MCAV,7
sh7,MCAV,4
sh7,PPOR,1
sh7,SSID,6
sh7,SSID,1
sh7,SSID,1
sh7,SSID,1
sh7,SINT,6
sh7,SSID,5
sh7,SINT,6
sh7,PAST,8
sh7,PPOR,2
sh7,MCAV,6
sh7,SINT,8
sh7,PPOR,6
sh7,SSID,1
sh7,SSID,3
sh7,SINT,1
sh7,SSID,2
sh7,SSID,2
sh7,SSID,2
sh7,SSID,3
sh7,SSID,3
sh7,SINT,1
sh7,SINT,1
sh7,SINT,6
sh7,PAST,6
sh7,PORI,1
sh7,PAST,1
sh7,MCAV,7
sh7,SSID,1
sh7,SINT,7
sh7,PPOR,3
sh7,SSID,2
sh7,SSID,3
sh7,SSID,3
sh7,PAST,1
sh7,PAST,1
sh7,MCAV,30
sh7,SSID,1
sh7,SSID,1
sh7,SINT,3
sh7,PAST,7
sh7,SSID,1
sb3,MCAV,3
sb3,SINT,1
sb3,SSID,1
sb3,SSID,1
sb3,SSID,1
sb3,MCAV,16
sb3,SSID,1
sb3,SSID,3
sb3,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,PPOR,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SSID,1
sb4,SINT,4
sb4,PPOR,1
sb4,SSID,1
sb4,SSID,1
sb4,DSTO,6
sb4,SSID,1
sj4,SSID,1
sj4,PAST,5
sj4,MMEA,10
sj4,SSID,10
sj4,MCAV,7
sj4,MDEC,2
sj4,MDEC,2
sj4,PAST,3
sj4,SINT,3
sj4,SINT,3
sj4,SINT,7
sj4,MDEC,3
sj4,MDEC,3
sj4,SSID,2
sj4,SSID,2
sj4,SINT,2
sj4,SINT,2
sj4,SSID,4
sj4,SRAD,5
sj4,SINT,3
sj4,SSID,3
sj4,PPOR,4
sj4,SSID,3
sj4,MCAV,8
sj4,MCAV,3
sj4,SSID,3
sj4,SSID,3
sj4,SBOU,7
sj4,MCAV,3
sj4,MCAV,2
sj4,PAST,8
sj4,PAST,7
sj4,MCAV,1
sj4,SINT,8
sj4,SSID,25
sj4,PAST,15
sj4,PAST,5
sj4,PAST,5
sj4,SSID,10
sj4,SSID,2
sj4,SSID,5
sj4,MCAV,12
sj4,PAST,15
sj4,PAST,25
sj4,PAST,20
sj4,SINT,8
sj4,MCAV,3
sj4,SSID,2
sj4,SSID,2
